year,quarter,market,dur_stay,mode,purpose,area,Visits (000s),Spend (£m),Nights (000s),sample
2009,April-June,South Africa,8-14 nights,Air,Holiday,SCOTLAND,4.188534915,2.219771322,50.84226894,2
2009,April-June,South Africa,8-14 nights,Air,Business,SCOTLAND,0.402630001,0.130578995,2.093219995,1
2009,April-June,South Africa,8-14 nights,Air,VFR,SCOTLAND,0.206324995,0.066642903,1.650599957,1
2009,April-June,South Africa,8-14 nights,Air,Miscellaneous,SCOTLAND,0.429325998,0.099490799,3.43460989,1
2009,April-June,South Africa,15+  nights,Air,Holiday,SCOTLAND,0.80487299,1.102400988,36.83829975,2
2009,April-June,South Africa,15+  nights,Air,VFR,SCOTLAND,0.395476304,0.1187778,2.885699987,2
2009,April-June,Nigeria,8-14 nights,Air,Business,SCOTLAND,0.139303997,0.156298995,1.810950041,1
2009,April-June,Kenya,1-3  nights,Air,Miscellaneous,SCOTLAND,1.204290032,0.053760301,3.485229969,1
2009,April-June,Other Africa,1-3  nights,Air,VFR,SCOTLAND,0.448101014,0.143158004,1.293689966,1
2009,April-June,Other Africa,15+  nights,Air,Holiday,SCOTLAND,0.203623995,0.0213918,5.240620136,1
2009,July-September,Belgium,1-3  nights,Air,Holiday,SCOTLAND,2.100990057,3.569370031,6.238269806,1
2009,July-September,Belgium,1-3  nights,Sea,Holiday,SCOTLAND,1.14388001,0.854480982,3.431649923,1
2009,July-September,Belgium,1-3  nights,Tunnel,Holiday,SCOTLAND,1.011319995,0.210837007,1.105440021,1
2009,July-September,Belgium,4-7  nights,Air,Holiday,SCOTLAND,3.378740057,2.130046662,15.17639786,5
2009,July-September,Belgium,4-7  nights,Air,Business,SCOTLAND,1.152412981,0.953196019,7.224550009,2
2009,July-September,Belgium,4-7  nights,Air,VFR,SCOTLAND,0.521750987,0.073045202,3.130510092,1
2009,July-September,Belgium,4-7  nights,Sea,Holiday,SCOTLAND,1.963404372,0.417750205,7.455046117,7
2009,July-September,Belgium,8-14 nights,Air,Holiday,SCOTLAND,4.560539961,1.98047787,43.63274002,6
2009,July-September,Belgium,8-14 nights,Air,VFR,SCOTLAND,1.337891996,0.54276599,16.53675938,2
2009,July-September,Belgium,8-14 nights,Sea,Holiday,SCOTLAND,0.896630824,0.993446902,10.10709804,11
2009,July-September,Belgium,8-14 nights,Tunnel,Holiday,SCOTLAND,0.686443985,0.339881986,10.50459957,1
2009,July-September,Belgium,15+  nights,Sea,Holiday,SCOTLAND,0.078156203,0.0488814,1.28144002,1
2009,July-September,France,1-3  nights,Air,Holiday,SCOTLAND,7.169684827,1.828269275,18.05077052,5
2009,July-September,France,1-3  nights,Air,Business,SCOTLAND,2.366315961,0.547794998,3.731302023,3
2009,July-September,France,1-3  nights,Air,VFR,SCOTLAND,1.491364956,0.31864389,2.961966038,3
2009,July-September,France,1-3  nights,Sea,Holiday,SCOTLAND,0.0729682,0.047502302,0.218905002,1
2009,July-September,France,1-3  nights,Sea,Business,SCOTLAND,4.311949968,0.046501501,7.308870077,2
2009,July-September,France,1-3  nights,Sea,VFR,SCOTLAND,1.689049959,1.677469969,3.327830076,1
2009,July-September,France,1-3  nights,Tunnel,Business,SCOTLAND,2.452539921,0.049942799,4.76308012,1
2009,July-September,France,4-7  nights,Air,Holiday,SCOTLAND,11.10361993,3.389282309,61.59855986,9
2009,July-September,France,4-7  nights,Air,Business,SCOTLAND,1.021728963,0.447891995,4.834179878,2
2009,July-September,France,4-7  nights,Air,VFR,SCOTLAND,9.997156672,2.647460781,56.20942083,9
2009,July-September,France,4-7  nights,Air,Miscellaneous,SCOTLAND,0.417728007,0.297643006,1.546810031,1
2009,July-September,France,4-7  nights,Sea,Holiday,SCOTLAND,0.46882201,0.315923594,1.875288039,6
2009,July-September,France,4-7  nights,Sea,VFR,SCOTLAND,4.024280071,0.428332016,27.7507,2
2009,July-September,France,4-7  nights,Tunnel,Holiday,SCOTLAND,1.124619961,0.112430997,2.240469933,1
2009,July-September,France,4-7  nights,Tunnel,Business,SCOTLAND,1.115620017,0.113591,7.5832901,1
2009,July-September,France,8-14 nights,Air,Holiday,SCOTLAND,15.45923243,6.884264797,180.1182468,11
2009,July-September,France,8-14 nights,Air,VFR,SCOTLAND,3.945668995,1.240391605,45.88321066,3
2009,July-September,France,8-14 nights,Sea,Holiday,SCOTLAND,9.166803852,2.691168468,39.0036318,8
2009,July-September,France,8-14 nights,Sea,VFR,SCOTLAND,0.704673968,0.159291301,4.480830967,2
2009,July-September,France,8-14 nights,Tunnel,Holiday,SCOTLAND,2.839479923,0.722535014,18.97794008,3
2009,July-September,France,15+  nights,Air,Holiday,SCOTLAND,2.11680007,3.702170014,63.6697979,2
2009,July-September,France,15+  nights,Air,Study,SCOTLAND,1.281380057,0.59454602,40.87810135,1
2009,July-September,France,15+  nights,Sea,Holiday,SCOTLAND,3.07045196,1.952644565,28.62453967,3
2009,July-September,France,15+  nights,Sea,VFR,SCOTLAND,0.090596102,0,1.874199986,1
2009,July-September,France,15+  nights,Tunnel,VFR,SCOTLAND,2.164139986,0,87.40930176,2
2009,July-September,Germany,1-3  nights,Air,Holiday,SCOTLAND,4.463636205,0.583327115,13.29228038,2
2009,July-September,Germany,1-3  nights,Air,Business,SCOTLAND,7.727265894,1.413405147,7.744264916,8
2009,July-September,Germany,1-3  nights,Air,VFR,SCOTLAND,3.778400064,0.766068995,11.19905996,2
2009,July-September,Germany,1-3  nights,Sea,Holiday,SCOTLAND,0.820755385,0.199463456,2.358161062,8
2009,July-September,Germany,4-7  nights,Air,Holiday,SCOTLAND,30.90055953,17.20378436,174.3541924,16
2009,July-September,Germany,4-7  nights,Air,Business,SCOTLAND,6.02738487,1.050020594,21.27138957,7
2009,July-September,Germany,4-7  nights,Air,VFR,SCOTLAND,6.56532979,2.488175035,41.77897167,3
2009,July-September,Germany,4-7  nights,Sea,Holiday,SCOTLAND,5.711769894,3.513197716,31.60218492,58
2009,July-September,Germany,4-7  nights,Sea,VFR,SCOTLAND,0.084609598,0,0.516945004,1
2009,July-September,Germany,8-14 nights,Air,Holiday,SCOTLAND,16.55152062,13.80257739,167.0327347,15
2009,July-September,Germany,8-14 nights,Air,Business,SCOTLAND,1.040119976,0.856839001,13.20614004,2
2009,July-September,Germany,8-14 nights,Air,VFR,SCOTLAND,2.966014981,0.822833009,24.13521004,4
2009,July-September,Germany,8-14 nights,Sea,Holiday,SCOTLAND,4.126126327,2.441892328,44.0752787,34
2009,July-September,Germany,8-14 nights,Sea,VFR,SCOTLAND,0.302305497,0.06161851,2.08576405,3
2009,July-September,Germany,8-14 nights,Tunnel,Holiday,SCOTLAND,2.927962065,0.569818988,9.635839939,3
2009,July-September,Germany,15+  nights,Air,Holiday,SCOTLAND,4.346010208,2.175590038,64.70999908,1
2009,July-September,Germany,15+  nights,Air,VFR,SCOTLAND,2.761031009,0.554322655,40.0959003,4
2009,July-September,Germany,15+  nights,Air,Miscellaneous,SCOTLAND,3.945879936,5.438220024,80.80059814,1
2009,July-September,Germany,15+  nights,Sea,Holiday,SCOTLAND,4.841883838,2.719827155,72.48385683,29
2009,July-September,Germany,15+  nights,Tunnel,Holiday,SCOTLAND,1.164540052,0.856709003,18.52589989,1
2009,July-September,Italy,1-3  nights,Air,Holiday,SCOTLAND,2.95720005,0.934561014,8.59278965,1
2009,July-September,Italy,1-3  nights,Air,Business,SCOTLAND,3.376954913,0.424902296,10.5815427,2
2009,July-September,Italy,4-7  nights,Air,Holiday,SCOTLAND,12.50194496,9.731338024,74.43986034,7
2009,July-September,Italy,4-7  nights,Air,Business,SCOTLAND,1.672698975,0.793761984,4.754669905,2
2009,July-September,Italy,4-7  nights,Air,VFR,SCOTLAND,0.690936983,0.120148003,2.728080034,1
2009,July-September,Italy,8-14 nights,Air,Holiday,SCOTLAND,28.61557689,19.64298914,323.2799735,18
2009,July-September,Italy,8-14 nights,Air,VFR,SCOTLAND,0.131993994,0.019475,1.30290997,1
2009,July-September,Italy,8-14 nights,Air,Study,SCOTLAND,4.560591139,5.606053039,63.28150868,2
2009,July-September,Italy,8-14 nights,Sea,Holiday,SCOTLAND,7.175280094,6.958300114,61.30720139,2
2009,July-September,Italy,15+  nights,Air,Holiday,SCOTLAND,5.771712974,2.071924217,135.5466156,3
2009,July-September,Italy,15+  nights,Sea,Holiday,SCOTLAND,3.587640047,3.66140604,56.19830132,2
2009,July-September,Netherlands,1-3  nights,Air,Holiday,SCOTLAND,4.536710948,1.104368001,10.87282807,3
2009,July-September,Netherlands,1-3  nights,Air,Business,SCOTLAND,4.325609982,1.15763177,5.786283076,3
2009,July-September,Netherlands,1-3  nights,Air,VFR,SCOTLAND,0.461676002,0.0296827,0.91454798,1
2009,July-September,Netherlands,1-3  nights,Sea,Holiday,SCOTLAND,1.467233971,0.462583129,3.158110946,15
2009,July-September,Netherlands,1-3  nights,Sea,Business,SCOTLAND,0.080337703,0.029871101,0.162755996,1
2009,July-September,Netherlands,1-3  nights,Sea,VFR,SCOTLAND,0.329471096,0.139537708,1.003804997,3
2009,July-September,Netherlands,4-7  nights,Air,Holiday,SCOTLAND,0.381816,0.188617006,1.527269959,1
2009,July-September,Netherlands,4-7  nights,Air,Business,SCOTLAND,1.929737955,1.446024083,9.359250069,3
2009,July-September,Netherlands,4-7  nights,Air,VFR,SCOTLAND,5.641225934,0.834183007,30.54817045,4
2009,July-September,Netherlands,4-7  nights,Sea,Holiday,SCOTLAND,3.232294433,1.737169009,17.87558781,31
2009,July-September,Netherlands,4-7  nights,Sea,VFR,SCOTLAND,0.131110996,0.0623492,0.932071984,1
2009,July-September,Netherlands,8-14 nights,Air,Holiday,SCOTLAND,2.766451925,2.567456067,27.33139992,4
2009,July-September,Netherlands,8-14 nights,Air,VFR,SCOTLAND,1.431789964,0.214344803,16.76101017,2
2009,July-September,Netherlands,8-14 nights,Sea,Holiday,SCOTLAND,6.085027367,3.834822429,64.62886095,33
2009,July-September,Netherlands,8-14 nights,Tunnel,Holiday,SCOTLAND,0.761807978,0.162030995,5.922440052,1
2009,July-September,Netherlands,15+  nights,Air,Holiday,SCOTLAND,0.430260986,0.518555999,25.37779999,1
2009,July-September,Netherlands,15+  nights,Sea,Holiday,SCOTLAND,5.4179959,2.455971172,57.63266945,24
2009,July-September,Netherlands,15+  nights,Sea,VFR,SCOTLAND,2.027682945,1.367125749,31.3775202,4
2009,July-September,Netherlands,15+  nights,Sea,Study,SCOTLAND,0.103736997,0.143675998,14.00450039,1
2009,July-September,Denmark,1-3  nights,Air,Holiday,SCOTLAND,0.415544987,0.079698503,1.255069971,1
2009,July-September,Denmark,1-3  nights,Air,Business,SCOTLAND,3.269581944,1.10371574,3.736915886,3
2009,July-September,Denmark,4-7  nights,Air,Business,SCOTLAND,1.097740054,0.627977014,4.18295002,1
2009,July-September,Denmark,4-7  nights,Air,VFR,SCOTLAND,0.694494009,0.080108002,4.833260059,1
2009,July-September,Denmark,4-7  nights,Sea,Holiday,SCOTLAND,1.307933442,0.401916702,2.956747055,2
2009,July-September,Denmark,4-7  nights,Sea,Business,SCOTLAND,1.225540042,0.052523099,2.451080084,1
2009,July-September,Denmark,8-14 nights,Sea,Holiday,SCOTLAND,2.870480061,0.804621026,9.181319952,2
2009,July-September,Denmark,15+  nights,Sea,Holiday,SCOTLAND,0.234274,0.210295508,2.036871016,2
2009,July-September,Greece,4-7  nights,Air,Holiday,SCOTLAND,2.821769953,1.677010059,11.23250008,1
2009,July-September,Greece,4-7  nights,Air,Business,SCOTLAND,0.913878977,0.231080994,4.56938982,1
2009,July-September,Greece,4-7  nights,Air,VFR,SCOTLAND,0.168207005,0.129325002,1.169909954,1
2009,July-September,Greece,8-14 nights,Air,Holiday,SCOTLAND,1.27583003,0.924272001,10.15719986,1
2009,July-September,Greece,8-14 nights,Air,VFR,SCOTLAND,0.168207005,0.036346201,1.337039948,1
2009,July-September,Spain,1-3  nights,Air,Holiday,SCOTLAND,2.379770041,0.719129026,4.637000084,1
2009,July-September,Spain,1-3  nights,Air,Business,SCOTLAND,0.544269979,0.264075994,1.007609963,1
2009,July-September,Spain,1-3  nights,Air,VFR,SCOTLAND,1.740735024,0.137635523,4.418569863,3
2009,July-September,Spain,1-3  nights,Air,Miscellaneous,SCOTLAND,0.549215019,0.144608006,1.046190023,1
2009,July-September,Spain,4-7  nights,Air,Holiday,SCOTLAND,18.11181178,7.238075092,96.76112783,14
2009,July-September,Spain,4-7  nights,Air,Business,SCOTLAND,2.881239891,2.676480055,18.6692009,1
2009,July-September,Spain,4-7  nights,Air,VFR,SCOTLAND,1.353883028,0.181349002,6.570230007,2
2009,July-September,Spain,4-7  nights,Sea,Business,SCOTLAND,1.65162003,2.168989897,4.954850197,1
2009,July-September,Spain,8-14 nights,Air,Holiday,SCOTLAND,24.21331207,16.41508671,204.1698116,19
2009,July-September,Spain,8-14 nights,Air,Business,SCOTLAND,0.654267013,0.00971635,5.097869873,1
2009,July-September,Spain,8-14 nights,Air,VFR,SCOTLAND,3.389333069,0.821831674,29.34810948,4
2009,July-September,Spain,8-14 nights,Air,Miscellaneous,SCOTLAND,0.159663007,0.264221996,1.67276001,1
2009,July-September,Spain,8-14 nights,Sea,Holiday,SCOTLAND,0.469949991,0.234978102,1.573643982,2
2009,July-September,Spain,15+  nights,Air,Holiday,SCOTLAND,8.722230382,5.756607994,159.8377723,6
2009,July-September,Spain,15+  nights,Air,Business,SCOTLAND,0.654267013,0.022767801,0.637233973,1
2009,July-September,Spain,15+  nights,Air,Study,SCOTLAND,2.854360104,3.5801301,91.27110291,1
2009,July-September,Spain,15+  nights,Sea,Holiday,SCOTLAND,1.008951977,0.51743979,8.238010049,2
2009,July-September,Spain,15+  nights,Tunnel,Holiday,SCOTLAND,1.531859994,5.127029896,52.76070023,1
2009,July-September,Portugal,1-3  nights,Air,Holiday,SCOTLAND,0.185374007,0.110698998,0.384959012,1
2009,July-September,Portugal,1-3  nights,Air,Business,SCOTLAND,0.147893995,0.00517628,0.147893995,1
2009,July-September,Portugal,8-14 nights,Air,Holiday,SCOTLAND,0.853365004,0.481913999,5.187180042,2
2009,July-September,Portugal,15+  nights,Air,VFR,SCOTLAND,0.519200981,0.106806003,16.39369965,1
2009,July-September,Portugal,15+  nights,Sea,Holiday,SCOTLAND,0.171247005,0.277330011,2.911200047,1
2009,July-September,Austria,4-7  nights,Air,Holiday,SCOTLAND,4.498832963,2.656322874,27.21838254,4
2009,July-September,Austria,4-7  nights,Sea,Holiday,SCOTLAND,0.088171102,0.045143601,0.352683991,1
2009,July-September,Austria,8-14 nights,Air,Holiday,SCOTLAND,0.578665011,0.461630397,5.082529902,2
2009,July-September,Austria,8-14 nights,Air,VFR,SCOTLAND,0.141581997,0.018841101,1.610630035,1
2009,July-September,Austria,8-14 nights,Sea,Holiday,SCOTLAND,0.094416901,0.116509996,0.755334973,1
2009,July-September,Austria,15+  nights,Sea,Holiday,SCOTLAND,0.244033001,0.260862991,4.205079794,2
2009,July-September,Sweden,1-3  nights,Air,Holiday,SCOTLAND,0.837841988,0.348749995,2.555419922,1
2009,July-September,Sweden,1-3  nights,Air,Business,SCOTLAND,7.181479089,2.930378877,18.90181277,7
2009,July-September,Sweden,4-7  nights,Air,Holiday,SCOTLAND,5.605156861,2.758701041,26.95958558,6
2009,July-September,Sweden,4-7  nights,Air,Business,SCOTLAND,0.118715003,0.0459182,0.819863021,1
2009,July-September,Sweden,4-7  nights,Air,VFR,SCOTLAND,1.80666703,0.380867004,11.58440971,2
2009,July-September,Sweden,4-7  nights,Sea,Holiday,SCOTLAND,0.114243001,0.039046101,0.565914989,1
2009,July-September,Sweden,8-14 nights,Air,Holiday,SCOTLAND,3.187046081,2.691978127,32.01556063,3
2009,July-September,Sweden,8-14 nights,Air,VFR,SCOTLAND,0.423577011,0.088744998,5.486670017,1
2009,July-September,Sweden,15+  nights,Air,Business,SCOTLAND,0.563260972,0.143665999,3.531169891,1
2009,July-September,Sweden,15+  nights,Sea,Holiday,SCOTLAND,1.180209994,0,4.677060127,1
2009,July-September,Sweden,15+  nights,Sea,VFR,SCOTLAND,0.141409993,0.058372401,0.688694,1
2009,July-September,Finland,1-3  nights,Air,Business,SCOTLAND,0.684303999,0.103074202,0.991163999,2
2009,July-September,Finland,4-7  nights,Air,VFR,SCOTLAND,2.170069933,0.810315013,8.873069763,1
2009,July-September,Finland,8-14 nights,Air,Holiday,SCOTLAND,0.091430299,0.057334501,0.792356014,1
2009,July-September,Finland,8-14 nights,Air,Business,SCOTLAND,0.696099997,0.706542015,5.568799973,1
2009,July-September,Irish Republic,1-3  nights,Air,Holiday,SCOTLAND,7.490210116,2.385648042,16.44414032,6
2009,July-September,Irish Republic,1-3  nights,Air,Business,SCOTLAND,2.312327027,1.075657416,7.068570018,3
2009,July-September,Irish Republic,1-3  nights,Air,VFR,SCOTLAND,7.750156939,1.596712012,14.64320225,7
2009,July-September,Irish Republic,1-3  nights,Air,Miscellaneous,SCOTLAND,2.872667074,1.038628807,4.273868024,3
2009,July-September,Irish Republic,4-7  nights,Air,Holiday,SCOTLAND,7.223069966,2.97302258,32.22354347,6
2009,July-September,Irish Republic,4-7  nights,Air,VFR,SCOTLAND,1.26473999,0.56007801,5.062119961,2
2009,July-September,Irish Republic,15+  nights,Air,Study,SCOTLAND,0.608663976,0.922125995,12.17329979,1
2009,July-September,Turkey,1-3  nights,Air,Business,SCOTLAND,0.67719698,0.450336009,2.031589985,1
2009,July-September,Turkey,4-7  nights,Air,Holiday,SCOTLAND,1.170079947,0.846607029,5.4573102,1
2009,July-September,Switzerland,1-3  nights,Air,Business,SCOTLAND,2.577764094,1.081617823,5.773249745,2
2009,July-September,Switzerland,1-3  nights,Air,VFR,SCOTLAND,0.127342001,0.00192733,0.387336999,1
2009,July-September,Switzerland,1-3  nights,Sea,Holiday,SCOTLAND,0.0729682,0.0293332,0.218905002,1
2009,July-September,Switzerland,4-7  nights,Air,Holiday,SCOTLAND,1.123183034,0.49682451,7.655177951,2
2009,July-September,Switzerland,4-7  nights,Air,Business,SCOTLAND,0.097056396,0.156078994,0.388226002,1
2009,July-September,Switzerland,4-7  nights,Air,VFR,SCOTLAND,0.604583979,0.250111997,2.451960087,1
2009,July-September,Switzerland,4-7  nights,Sea,Holiday,SCOTLAND,0.536621414,0.378202397,3.443806052,7
2009,July-September,Switzerland,8-14 nights,Air,Holiday,SCOTLAND,7.454886161,5.693827026,71.01768738,6
2009,July-September,Switzerland,15+  nights,Air,Holiday,SCOTLAND,0.096545897,0.096643597,2.088639975,1
2009,July-September,Switzerland,15+  nights,Air,Business,SCOTLAND,0.087434404,0.10802,2.131690025,1
2009,July-September,Switzerland,15+  nights,Air,VFR,SCOTLAND,0.083001502,0.00125624,1.767269969,1
2009,July-September,Switzerland,15+  nights,Air,Study,SCOTLAND,3.184989929,5.408120155,85.99479675,1
2009,July-September,Switzerland,15+  nights,Sea,Holiday,SCOTLAND,2.705922283,1.276423752,39.24691164,4
2009,July-September,Norway,1-3  nights,Air,Holiday,SCOTLAND,6.151198089,2.407199703,13.53386307,6
2009,July-September,Norway,1-3  nights,Air,Business,SCOTLAND,3.518046923,1.109179512,7.332376182,6
2009,July-September,Norway,1-3  nights,Air,VFR,SCOTLAND,0.880486995,0.607977018,2.266065061,2
2009,July-September,Norway,4-7  nights,Air,Holiday,SCOTLAND,4.133153975,1.211661186,17.12113035,5
2009,July-September,Norway,4-7  nights,Air,VFR,SCOTLAND,4.123090982,1.418640494,23.43106985,5
2009,July-September,Norway,8-14 nights,Air,Holiday,SCOTLAND,2.134994179,0.836261377,12.15945971,4
2009,July-September,Norway,8-14 nights,Air,VFR,SCOTLAND,4.122390002,0.894876987,42.51543903,2
2009,July-September,Norway,8-14 nights,Air,Miscellaneous,SCOTLAND,0.46312201,0.615953982,5.00906992,1
2009,July-September,Norway,8-14 nights,Sea,VFR,SCOTLAND,0.0729682,0.0182785,0.291873008,1
2009,July-September,Norway,15+  nights,Air,Holiday,SCOTLAND,0.848987997,0.357991993,69.39820099,1
2009,July-September,Norway,15+  nights,Air,Miscellaneous,SCOTLAND,0.657208979,0.507474005,5.169660091,1
2009,July-September,Czech Republic,1-3  nights,Sea,Business,SCOTLAND,1.137330055,0,3.393290043,1
2009,July-September,Czech Republic,4-7  nights,Air,Business,SCOTLAND,2.019756086,1.093448587,11.3959896,2
2009,July-September,Czech Republic,4-7  nights,Air,VFR,SCOTLAND,0.807238996,1.025539994,3.235229969,1
2009,July-September,Czech Republic,4-7  nights,Air,Miscellaneous,SCOTLAND,0.079286903,0.0329041,0.317148,1
2009,July-September,Czech Republic,4-7  nights,Sea,Holiday,SCOTLAND,2.274650097,0.914581001,13.57320023,1
2009,July-September,Czech Republic,8-14 nights,Air,Holiday,SCOTLAND,1.95848,0.572391987,14.72229958,1
2009,July-September,Czech Republic,8-14 nights,Air,VFR,SCOTLAND,3.323299885,0.720423996,26.63809967,1
2009,July-September,Czech Republic,8-14 nights,Sea,Holiday,SCOTLAND,1.137330055,0.199478,6.786580086,1
2009,July-September,Czech Republic,8-14 nights,Sea,VFR,SCOTLAND,0.096270204,0.115833998,0.574458003,1
2009,July-September,Czech Republic,15+  nights,Tunnel,Holiday,SCOTLAND,0.866087019,0.810514987,12.05879974,1
2009,July-September,Poland,1-3  nights,Air,Holiday,SCOTLAND,1.169700027,0.134498999,2.308979988,1
2009,July-September,Poland,1-3  nights,Air,Business,SCOTLAND,1.491894007,0.334301695,3.428050995,3
2009,July-September,Poland,1-3  nights,Sea,Holiday,SCOTLAND,0.121434003,0.0493127,0.362307996,1
2009,July-September,Poland,1-3  nights,Sea,Business,SCOTLAND,1.461619973,0,2.883369923,1
2009,July-September,Poland,4-7  nights,Air,VFR,SCOTLAND,6.926848233,1.87362643,36.73412085,6
2009,July-September,Poland,4-7  nights,Sea,Holiday,SCOTLAND,0.121434003,0.071229503,0.845384002,1
2009,July-September,Poland,4-7  nights,Sea,Business,SCOTLAND,2.923239946,0.395928007,8.650109768,2
2009,July-September,Poland,8-14 nights,Air,Holiday,SCOTLAND,1.169700027,0.087716997,11.54489994,1
2009,July-September,Poland,8-14 nights,Air,VFR,SCOTLAND,2.476560116,1.149147004,27.85449982,2
2009,July-September,Poland,15+  nights,Air,VFR,SCOTLAND,1.238280058,0.146935999,11.14179993,1
2009,July-September,Bulgaria,8-14 nights,Air,VFR,SCOTLAND,0.566323996,0.030427501,0.528662026,1
2009,July-September,Bulgaria,15+  nights,Air,Miscellaneous,SCOTLAND,0.947048008,0.872470975,82.49130249,1
2009,July-September,Romania,8-14 nights,Air,Holiday,SCOTLAND,1.047410011,0.508562028,4.307400227,1
2009,July-September,Romania,8-14 nights,Air,VFR,SCOTLAND,0.164366007,0.190363005,1.615370035,1
2009,July-September,Romania,15+  nights,Air,Miscellaneous,SCOTLAND,0.800949991,1.53708005,51.87829971,1
2009,July-September,Hungary,4-7  nights,Sea,Business,SCOTLAND,1.613819957,0,7.864659786,1
2009,July-September,Hungary,8-14 nights,Air,Holiday,SCOTLAND,0.178221002,0.180335,1.650480032,1
2009,July-September,Russia,1-3  nights,Air,VFR,SCOTLAND,0.143848002,0.139265999,0.134950995,1
2009,July-September,Russia,4-7  nights,Air,Business,SCOTLAND,0.947712004,0.062503599,2.819329977,1
2009,July-September,Russia,8-14 nights,Air,Holiday,SCOTLAND,0.502465993,0.818772776,5.024659872,2
2009,July-September,Russia,8-14 nights,Air,Business,SCOTLAND,0.145285994,0.0364937,2.016969919,1
2009,July-September,Russia,15+  nights,Air,Holiday,SCOTLAND,0.979296982,0.366205007,4.896480083,1
2009,July-September,Russia,15+  nights,Air,Business,SCOTLAND,0.663165987,0.912642002,13.15229988,1
2009,July-September,Russia,15+  nights,Air,Study,SCOTLAND,2.143896006,3.149881653,38.65378857,2
2009,July-September,Other Western Europe,4-7  nights,Air,VFR,SCOTLAND,1.330594003,0.154612985,7.228639841,2
2009,July-September,Other Western Europe,8-14 nights,Air,Holiday,SCOTLAND,2.992632031,0.447358496,6.215709925,3
2009,July-September,Other Western Europe,8-14 nights,Air,VFR,SCOTLAND,1.087627977,0.553279012,9.470039845,2
2009,July-September,Other Western Europe,8-14 nights,Air,Miscellaneous,SCOTLAND,0.575866997,0.098857097,1.727599978,1
2009,July-September,Other Western Europe,15+  nights,Air,Holiday,SCOTLAND,1.186089993,1.195240021,24.77280045,1
2009,July-September,Other Western Europe,15+  nights,Air,VFR,SCOTLAND,0.444085985,0.226374,13.8178997,1
2009,July-September,Other Eastern Europe,1-3  nights,Air,Holiday,SCOTLAND,0.139799997,0.00455293,0.271723002,1
2009,July-September,Other Eastern Europe,1-3  nights,Air,Miscellaneous,SCOTLAND,0.913945973,0.114200003,1.607120037,1
2009,July-September,Other Eastern Europe,4-7  nights,Air,Holiday,SCOTLAND,1.127699971,0.304140002,4.383719921,1
2009,July-September,Other Eastern Europe,4-7  nights,Air,VFR,SCOTLAND,1.727231979,0.96918498,8.259320021,2
2009,July-September,Other Eastern Europe,8-14 nights,Air,Holiday,SCOTLAND,0.730708003,1.786919951,4.26072979,1
2009,July-September,Other Eastern Europe,8-14 nights,Air,Study,SCOTLAND,1.108809948,0.693009019,11.08810043,1
2009,July-September,Other Eastern Europe,15+  nights,Air,Holiday,SCOTLAND,3.148949981,4.348223031,92.17660141,2
2009,July-September,Other Eastern Europe,15+  nights,Air,VFR,SCOTLAND,2.805430055,0.781047001,112.9771996,2
2009,July-September,Other Eastern Europe,15+  nights,Air,Miscellaneous,SCOTLAND,0.913945973,5.011889935,94.81999969,1
2009,July-September,USA,1-3  nights,Air,Holiday,SCOTLAND,8.327425726,2.105872821,22.29010202,10
2009,July-September,USA,1-3  nights,Air,Business,SCOTLAND,2.103157684,1.237438589,5.551479012,6
2009,July-September,USA,1-3  nights,Air,VFR,SCOTLAND,0.939397991,0.096198,1.353219986,2
2009,July-September,USA,1-3  nights,Air,Miscellaneous,SCOTLAND,1.952209003,0.977159088,5.605415784,2
2009,July-September,USA,4-7  nights,Air,Holiday,SCOTLAND,17.46523159,14.94483841,93.75021151,24
2009,July-September,USA,4-7  nights,Air,Business,SCOTLAND,9.532373279,5.623011583,44.06584763,19
2009,July-September,USA,4-7  nights,Air,VFR,SCOTLAND,6.606476724,2.450532168,42.56081092,13
2009,July-September,USA,4-7  nights,Air,Miscellaneous,SCOTLAND,0.791651018,0.931687027,5.294628918,3
2009,July-September,USA,4-7  nights,Tunnel,Holiday,SCOTLAND,1.11796999,0.268382996,7.38876009,1
2009,July-September,USA,8-14 nights,Air,Holiday,SCOTLAND,28.48291706,21.25631553,219.1471959,51
2009,July-September,USA,8-14 nights,Air,Business,SCOTLAND,3.830531828,2.363138391,30.50374156,6
2009,July-September,USA,8-14 nights,Air,VFR,SCOTLAND,9.240714297,4.750961556,81.16816333,22
2009,July-September,USA,8-14 nights,Air,Miscellaneous,SCOTLAND,0.200547896,0.540226318,2.373825014,3
2009,July-September,USA,8-14 nights,Sea,Holiday,SCOTLAND,11.03629971,10.88000011,125.0400009,1
2009,July-September,USA,8-14 nights,Sea,VFR,SCOTLAND,4.701960087,0.483943999,9.114749908,1
2009,July-September,USA,15+  nights,Air,Holiday,SCOTLAND,13.7169776,10.85488126,155.7410601,25
2009,July-September,USA,15+  nights,Air,Business,SCOTLAND,1.334373981,1.118997976,21.54508996,5
2009,July-September,USA,15+  nights,Air,VFR,SCOTLAND,17.78178417,9.82372573,409.3248097,23
2009,July-September,USA,15+  nights,Air,Study,SCOTLAND,1.144109964,0.990731001,7.534029961,1
2009,July-September,Canada,1-3  nights,Air,Holiday,SCOTLAND,0.999043003,0.11072347,1.183968008,3
2009,July-September,Canada,1-3  nights,Air,Business,SCOTLAND,2.112749606,0.279565305,2.295749009,2
